type,commodity,commodity_origin_iso2,commodity_origin_country,commodity_destination_iso2,commodity_destination_country,date,value_m3
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-01-16,252662.33570112215
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-01-17,238795.12449092703
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-01-18,1124256.0026610715
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-01-14,1598677.4113783198
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-01-15,1324243.557529569
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-01-16,1347800.505597853
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-01-17,1193088.3154816618
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-01-18,1229618.6085403191
production,natural_gas,HU,Hungary,HU,Hungary,2023-01-14,-3182910.8489392577
production,natural_gas,HU,Hungary,HU,Hungary,2023-01-15,-3184676.5919919065
production,natural_gas,HU,Hungary,HU,Hungary,2023-01-16,-3193318.4420620673
production,natural_gas,HU,Hungary,HU,Hungary,2023-01-17,-3177614.8367906595
production,natural_gas,HU,Hungary,HU,Hungary,2023-01-18,-3124268.9934375416
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-01-14,3898192.2374105006
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-01-15,3502546.63615611
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-01-16,2379239.117369294
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-01-17,3040710.7966237273
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-01-18,4338271.748957391
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-01-14,9646962.144403532
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-01-15,9648642.186168648
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-01-16,9646000.47734053
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-01-17,9648377.55921976
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-01-18,9641978.030885052
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-01-14,277.2838309709306
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-01-15,185.05462049375555
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-01-16,2313.4864991506543
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-01-17,8717.51523477428
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-01-18,3703.1180429424794
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-01-13,14653275.768054375
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-01-14,11132123.970663266
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-01-15,17989677.145284623
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-01-16,22503476.906462587
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-01-17,23986871.80579216
crossborder,natural_gas,AT,Austria,IT,Italy,2023-01-14,8416012.480402661
crossborder,natural_gas,AT,Austria,IT,Italy,2023-01-15,2614461.9772378514
crossborder,natural_gas,AT,Austria,IT,Italy,2023-01-16,15488082.902827129
crossborder,natural_gas,AT,Austria,IT,Italy,2023-01-17,21117201.97192282
crossborder,natural_gas,AT,Austria,IT,Italy,2023-01-18,35665744.35028421
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-01-13,36684614.310494944
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-01-14,21355360.536831103
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-01-15,19431118.72172998
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-01-16,33005881.674556542
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-01-17,25930957.18137324
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-01-13,41484888.07381923
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-01-14,42655805.05401956
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-01-15,42587503.44490697
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-01-16,44210285.91476886
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-01-17,44421176.20855296
crossborder,natural_gas,GR,Greece,IT,Italy,2023-01-14,22260229.13865187
crossborder,natural_gas,GR,Greece,IT,Italy,2023-01-15,22246612.58789896
crossborder,natural_gas,GR,Greece,IT,Italy,2023-01-16,24521892.36498592
crossborder,natural_gas,GR,Greece,IT,Italy,2023-01-17,23873458.870967746
crossborder,natural_gas,GR,Greece,IT,Italy,2023-01-18,24610667.986004435
production,natural_gas,IT,Italy,IT,Italy,2023-01-13,8146780.977255487
production,natural_gas,IT,Italy,IT,Italy,2023-01-14,8114701.72536066
production,natural_gas,IT,Italy,IT,Italy,2023-01-15,8097145.212219214
production,natural_gas,IT,Italy,IT,Italy,2023-01-16,8039966.445234311
production,natural_gas,IT,Italy,IT,Italy,2023-01-17,8073897.39131745
crossborder,natural_gas,LY,Libya,IT,Italy,2023-01-13,8013213.406612382
crossborder,natural_gas,LY,Libya,IT,Italy,2023-01-14,6516250.997545443
crossborder,natural_gas,LY,Libya,IT,Italy,2023-01-15,6522441.2494989
crossborder,natural_gas,LY,Libya,IT,Italy,2023-01-16,7519368.293387782
crossborder,natural_gas,LY,Libya,IT,Italy,2023-01-17,7506274.228933637
crossborder,natural_gas,lng,LNG,IT,Italy,2023-01-13,46055784.03929906
crossborder,natural_gas,lng,LNG,IT,Italy,2023-01-14,42621629.92857546
crossborder,natural_gas,lng,LNG,IT,Italy,2023-01-15,42608380.02627039
crossborder,natural_gas,lng,LNG,IT,Italy,2023-01-16,46775330.19685409
crossborder,natural_gas,lng,LNG,IT,Italy,2023-01-17,46418297.906965226
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-01-14,9756646.10209191
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-01-15,10114087.031353602
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-01-16,8058166.884264813
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-01-17,7903770.892595243
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-01-18,7406215.268027763
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-01-14,9952830.489545563
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-01-15,9780973.668765225
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-01-16,9993823.35782164
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-01-17,10335481.45968832
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-01-18,10272062.88697689
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-01-13,2236580.013777663
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-01-14,2182518.147653896
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-01-15,2112320.583719334
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-01-16,2632274.017476556
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-01-17,2864141.8086905065
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-01-14,4946739.438778461
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-01-15,4946584.096563378
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-01-16,5830564.87306195
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-01-17,5231773.584524906
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-01-18,5229486.625850613
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-01-13,1798344.1339994876
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-01-14,1773239.589163822
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-01-15,1756545.9368869937
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-01-16,1963555.9997428868
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-01-17,1814334.6285860655
crossborder,natural_gas,RO,Romania,MD,Moldova,2023-01-17,325117.8102200705
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-01-13,2639061.025859285
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-01-14,10027971.414822752
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-01-15,10120490.41555448
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-01-16,2758306.241501057
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-01-17,8785321.202826846
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-01-13,1095757.8297038325
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-01-14,1143890.6424216027
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-01-15,1155587.6332752611
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-01-16,1178883.5819529206
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-01-17,1029152.0401046206
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-01-13,27107143.08049006
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-01-14,19231970.0190684
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-01-15,17334963.900948003
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-01-16,19976594.786105216
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-01-17,31104776.26672795
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-01-13,1394918.0438303342
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-01-14,10867152.094777398
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-01-15,16310833.63900862
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-01-16,8068708.370189818
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-01-17,60943.19918032786
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-01-13,48475749.13742624
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-01-14,46862880.35048432
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-01-15,47254729.31308437
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-01-16,46922481.0169128
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-01-17,46856303.02182279
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-01-13,54417608.58549783
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-01-14,53941274.2038528
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-01-15,37957864.65554593
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-01-16,31359940.09185442
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-01-17,30314597.327816293
crossborder,natural_gas,GB,United Kingdom,NL,Netherlands,2023-01-15,31.29376623376623
crossborder,natural_gas,GB,United Kingdom,NL,Netherlands,2023-01-16,20.999436741767763
crossborder,natural_gas,GB,United Kingdom,NL,Netherlands,2023-01-17,70.34246753246752
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-01-13,48495643.91856004
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-01-14,45852412.96825675
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-01-15,45989577.85739929
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-01-16,45774275.24799651
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-01-17,43939786.814510494
crossborder,natural_gas,DE,Germany,PL,Poland,2023-01-14,5062761.6148510035
crossborder,natural_gas,DE,Germany,PL,Poland,2023-01-15,5231219.32598909
crossborder,natural_gas,DE,Germany,PL,Poland,2023-01-16,7273161.248697114
crossborder,natural_gas,DE,Germany,PL,Poland,2023-01-17,3392442.7630814137
crossborder,natural_gas,DE,Germany,PL,Poland,2023-01-18,3307641.7321979664
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-01-14,14737598.320382545
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-01-15,14812159.26710515
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-01-16,14812825.145057766
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-01-17,14893471.808619805
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-01-18,14686614.603418805
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-01-14,1892788.5595096203
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-01-15,2159508.1243091575
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-01-16,2712874.895045466
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-01-17,2320439.0244740234
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-01-18,2719688.0358534683
production,natural_gas,PL,Poland,PL,Poland,2023-01-14,6367168.5398211
production,natural_gas,PL,Poland,PL,Poland,2023-01-15,6337402.543493178
production,natural_gas,PL,Poland,PL,Poland,2023-01-16,6351653.715104618
production,natural_gas,PL,Poland,PL,Poland,2023-01-17,6362291.435713133
production,natural_gas,PL,Poland,PL,Poland,2023-01-18,6337093.1263999725
crossborder,natural_gas,lng,LNG,PL,Poland,2023-01-14,20239500.540350877
crossborder,natural_gas,lng,LNG,PL,Poland,2023-01-15,20243260.965127483
crossborder,natural_gas,lng,LNG,PL,Poland,2023-01-16,20496026.880933713
crossborder,natural_gas,lng,LNG,PL,Poland,2023-01-17,20497455.82339327
crossborder,natural_gas,lng,LNG,PL,Poland,2023-01-18,20500237.617712505
crossborder,natural_gas,ES,Spain,PT,Portugal,2023-01-14,210038.3745181287
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-01-14,11703247.136679033
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-01-15,8570643.665583534
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-01-16,10821438.430170191
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-01-17,13075549.115177264
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-01-18,16177153.616087276
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-01-13,2356840.972323452
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-01-14,2086975.580662598
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-01-15,1526950.7943461202
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-01-16,1164735.058814298
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-01-17,3075485.5378089887
production,natural_gas,RO,Romania,RO,Romania,2023-01-13,24378211.52390917
production,natural_gas,RO,Romania,RO,Romania,2023-01-14,24347114.29505788
production,natural_gas,RO,Romania,RO,Romania,2023-01-15,24290470.53713268
production,natural_gas,RO,Romania,RO,Romania,2023-01-16,24279955.447016917
production,natural_gas,RO,Romania,RO,Romania,2023-01-17,24061021.42426536
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-01-13,21163246.715871207
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-01-14,20891930.196031824
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-01-15,19489824.244839177
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-01-16,20824504.41764128
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-01-17,20024211.77374741
crossborder,natural_gas,HU,Hungary,RS,Serbia,2023-01-14,888587.3551734871
crossborder,natural_gas,HU,Hungary,RS,Serbia,2023-01-15,892642.8919044095
crossborder,natural_gas,HU,Hungary,RS,Serbia,2023-01-16,889154.6069962117
crossborder,natural_gas,HU,Hungary,RS,Serbia,2023-01-17,894503.3289347094
crossborder,natural_gas,HU,Hungary,RS,Serbia,2023-01-18,915608.9820226844
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-01-14,6957909.196209076
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-01-15,6950039.355326902
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-01-16,7208594.789016046
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-01-17,7218558.243381187
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-01-18,7355030.618470109
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-13,2205663.162075442
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-14,1144449.2743166406
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-15,1613275.4104558688
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-16,2314501.139525133
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-17,2228549.3504616786
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-01-13,985850.931377028
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-01-14,996100.0199423912
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-01-15,1130475.131978811
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-01-16,1016630.2096658604
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-01-17,1128635.6269648855
crossborder,natural_gas,AT,Austria,SK,Slovakia,2023-01-18,253.75271055598924
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-01-14,4428268.1158478465
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-01-15,4511655.069696969
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-01-16,4559142.5912124105
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-01-17,4834927.101066135
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-01-18,5240705.5875206115
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-01-14,4675503.4404668575
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-01-15,4675766.617301159
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-01-16,4678895.571827057
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-01-17,4677132.961575325
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-01-18,4675779.1133176545
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-01-13,28194418.219578102
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-01-14,29380768.01865411
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-01-15,29356659.623595014
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-01-16,29284139.38137144
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-01-17,26660100.568251196
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-01-13,216197.97601467173
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-01-14,188435.6505384911
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-01-15,185148.28235139512
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-01-16,237618.7132604147
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-01-17,247910.22180503825
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-01-14,2218265.488202825
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-01-15,1598791.298076484
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-01-16,2324538.987474893
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-01-17,3052097.6965280506
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-01-18,1447700.575458951
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-13,1054040.9436534536
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-14,954431.6785698556
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-15,956712.124307684
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-16,954647.7482615224
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-17,948581.186671834
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-13,36141736.82229606
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-14,37286523.87895972
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-15,35079450.0442964
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-16,34398912.97534105
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-17,32411594.985114865
crossborder,natural_gas,SK,Slovakia,UA,Ukraine,2023-01-13,6303947.916996756
crossborder,natural_gas,SK,Slovakia,UA,Ukraine,2023-01-14,6983373.323256749
crossborder,natural_gas,SK,Slovakia,UA,Ukraine,2023-01-15,6966794.994413072
crossborder,natural_gas,SK,Slovakia,UA,Ukraine,2023-01-16,6969897.588438632
crossborder,natural_gas,SK,Slovakia,UA,Ukraine,2023-01-17,7339976.062540538
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-01-13,61142.1185436071
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-01-14,65444.927234042545
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-01-15,47249.22459436378
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-01-16,53066.85641891892
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-01-17,80472.02973661853
crossborder,natural_gas,NL,Netherlands,GB,United Kingdom,2023-01-13,136448.75839826837
crossborder,natural_gas,NL,Netherlands,GB,United Kingdom,2023-01-14,136024.2008225108
crossborder,natural_gas,NL,Netherlands,GB,United Kingdom,2023-01-15,135604.73099567098
crossborder,natural_gas,NL,Netherlands,GB,United Kingdom,2023-01-16,128642.27904761904
crossborder,natural_gas,NL,Netherlands,GB,United Kingdom,2023-01-17,131989.0496103896
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-01-13,129627257.50605991
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-01-14,134454454.97720662
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-01-15,141126735.02294517
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-01-16,141725738.82263315
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-01-17,124085351.42294288
production,natural_gas,GB,United Kingdom,GB,United Kingdom,2023-01-13,51783135.13173805
production,natural_gas,GB,United Kingdom,GB,United Kingdom,2023-01-14,56449923.96321768
